3331876,Fraas,Abstract Jacquard Scarf,"Sale $51.00
 (25% off)",Made in India,"28""W x 71""L ",100% cotton,https://www.bloomingdales.com/shop/product/?ID=3331876,Jewelry & Accessories
3428591,Echo,Floral Paisley Silk Oblong Scarf,"Sale $41.25
 (25% off)",[''],"16.75""W x 71.25""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3428591,Jewelry & Accessories
3428591,Echo,Floral Paisley Silk Oblong Scarf,"Sale $41.25
 (25% off)",[''],"16.75""W x 71.25""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3428591,Jewelry & Accessories
3232845,Zadig & Voltaire,Ivy Icon Flash Scarf,"Now $84.00
 (50% off)",Made in Italy,"53""W x 53""L ",100% cotton,https://www.bloomingdales.com/shop/product/?ID=3232845,Women
3232845,Zadig & Voltaire,Ivy Icon Flash Scarf,"Now $84.00
 (50% off)",Made in Italy,"53""W x 53""L ",100% cotton,https://www.bloomingdales.com/shop/product/?ID=3232845,Women
2872549,AQUA,Embroidered Square Scarf,"Sale $40.80
 (40% off)",Made in India,,,https://www.bloomingdales.com/shop/product/?ID=2872549,Jewelry & Accessories
2872549,AQUA,Embroidered Square Scarf,"Sale $40.80
 (40% off)",Made in India,,,https://www.bloomingdales.com/shop/product/?ID=2872549,Jewelry & Accessories
3300230,BCBGENERATION,Crochet Fringed Wrap,"Sale $40.80
 (40% off)",[''],,100% polyester,https://www.bloomingdales.com/shop/product/?ID=3300230,Women
3300230,BCBGENERATION,Crochet Fringed Wrap,"Sale $40.80
 (40% off)",[''],,100% polyester,https://www.bloomingdales.com/shop/product/?ID=3300230,Women
3235100,AQUA,Graphic Pop Pareo Scarf - 100% Exclusive,"Sale $76.80
 (40% off)",Made in India,,Linen/viscose,https://www.bloomingdales.com/shop/product/?ID=3235100,Jewelry & Accessories
3235100,AQUA,Graphic Pop Pareo Scarf - 100% Exclusive,"Sale $76.80
 (40% off)",Made in India,,Linen/viscose,https://www.bloomingdales.com/shop/product/?ID=3235100,Jewelry & Accessories
3331048,Echo,Tassel Pareo,"Sale $41.25
 (25% off)",Made in India,"42""W x 64""L ",100% viscose,https://www.bloomingdales.com/shop/product/?ID=3331048,Jewelry & Accessories
3331048,Echo,Tassel Pareo,"Sale $41.25
 (25% off)",Made in India,"42""W x 64""L ",100% viscose,https://www.bloomingdales.com/shop/product/?ID=3331048,Jewelry & Accessories
3113090,AQUA,Plaid Puffer Scarf - 100% Exclusive,"Sale $28.80
 (40% off)",[''],"7""W x 53""L ",Polyester/spandex; fill: polyester,https://www.bloomingdales.com/shop/product/?ID=3113090,Jewelry & Accessories
3113090,AQUA,Plaid Puffer Scarf - 100% Exclusive,"Sale $28.80
 (40% off)",[''],"7""W x 53""L ",Polyester/spandex; fill: polyester,https://www.bloomingdales.com/shop/product/?ID=3113090,Jewelry & Accessories
3238009,Fraas,Watercolor-Floral Scarf - 100% Exclusive,"Sale $46.80
 (40% off)",Made in Italy,,100% viscose,https://www.bloomingdales.com/shop/product/?ID=3238009,Jewelry & Accessories
3238009,Fraas,Watercolor-Floral Scarf - 100% Exclusive,"Sale $46.80
 (40% off)",Made in Italy,,100% viscose,https://www.bloomingdales.com/shop/product/?ID=3238009,Jewelry & Accessories
3215760,Ted Baker,Emellia Elegant Floral Silk Cape Scarf,"Now $105.00
 (40% off)",[''],"39""W x 55""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3215760,Women
3215760,Ted Baker,Emellia Elegant Floral Silk Cape Scarf,"Now $105.00
 (40% off)",[''],"39""W x 55""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3215760,Women
3238010,Fraas,Plissé Batik Scarf,"Sale $28.80
 (40% off)",[''],"26""W x 71""L ",100% polyester,https://www.bloomingdales.com/shop/product/?ID=3238010,Jewelry & Accessories
3238010,Fraas,Plissé Batik Scarf,"Sale $28.80
 (40% off)",[''],"26""W x 71""L ",100% polyester,https://www.bloomingdales.com/shop/product/?ID=3238010,Jewelry & Accessories
3238014,Fraas,Tonal Border Scarf,"Sale $88.80
 (40% off)",Made in Italy,"31""W x 74""L ",43% modal/40% linen/17% cotton,https://www.bloomingdales.com/shop/product/?ID=3238014,Jewelry & Accessories
3238014,Fraas,Tonal Border Scarf,"Sale $88.80
 (40% off)",Made in Italy,"31""W x 74""L ",43% modal/40% linen/17% cotton,https://www.bloomingdales.com/shop/product/?ID=3238014,Jewelry & Accessories
